"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2009","C","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",429.8,.3,284331,"",289.4,.3,191385,"",,,,"*",,,,"",,,,"",,,,"",719.2,,475716,"*"
"2009","C","SRMP","....","RIDGEBACK PRAWN","RPRW",29.4,1.93,125174,"",25.6,1.97,111422,"",38,2,167298,"",33.6,1.89,140199,"",49,1.62,174577,"",.2,1.86,1012,"",.4,2.89,2468,"",.1,2.48,636,"",.2,5.72,2657,"",15.1,1.77,58924,"",20,1.94,85446,"",23.5,1.85,95484,"",235.1,,965297,""
"2009","C","SRMP","....","SPOTTED PRAWN","SPRW",3.2,12.75,91290,"",13.4,11.21,331925,"",13.5,10.78,320873,"",10.2,10.3,231600,"",11.7,10.24,264137,"",13.6,9.93,297096,"",13,10.03,287239,"",12.9,9.99,284830,"",16.3,10.49,377089,"",15.3,10.28,346237,"",2.4,11.52,61227,"",2.4,11.37,59553,"",127.9,,2953096,""
"2009","C","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",411.6,,502165,"",104.2,,107096,"",33.5,,150052,"",39.5,,45897,"",124.4,,89927,"",381.3,,245832,"",7.3,,14016,"",9.9,,19046,"",149,,116246,"",27.3,,18507,"",6.5,,25736,"",16.6,,87670,"",1311.1,,1422190,""
"2010","C","CPEL","WETF","CHUB MACKEREL","CMCK",27,.13,7718,"",35.9,.17,13101,"",29.2,.18,11709,"",41.6,.15,14129,"",286.7,.1,66345,"",236.6,.11,55253,"",288.5,.09,54749,"",342.7,.11,80290,"",429.5,.09,84288,"",175,.03,13461,"",149.3,.02,7786,"",13.8,.07,2017,"",2055.8,,410846,""
"2010","C","CPEL","WETF","JACK MACKEREL","JMCK",10.5,.04,1026,"",,,,"*",,,,"*",3.7,.06,452,"",97,.14,29170,"",11.8,.05,1309,"",110.9,.07,18183,"",11,.25,5999,"",7.3,.03,559,"",44.1,.05,4451,"",7,.05,697,"",5,.02,208,"",308.3,,62054,"*"
"2010","C","CPEL","WETF","MARKET SQUID","MSQD",7665,.24,4075081,"",2118.1,.22,1045461,"",608.5,.22,296189,"",4892.5,.25,2694077,"",1400.6,.25,771938,"",,,,"*",3399.8,.24,1795518,"",6730.8,.25,3643353,"",5864.5,.25,3191015,"",24971.2,.25,13664230,"",41043.7,.25,22453230,"",32129.3,.25,17517619,"",130824,,71147711,"*"
"2010","C","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"*",,,,"",,,,"*",,,,"",6.7,.11,1583,"",,,,"*",36.6,.26,20926,"",56.5,.28,35520,"",248.3,.18,96130,"",595.1,.21,277053,"",17,.18,6859,"",20.4,.19,8549,"",980.6,,446620,"*"
"2010","C","CPEL","WETF","PACIFIC SARDINE","PSDN",2070.4,.06,282187,"",5144.1,.06,674249,"",5359.5,.06,688118,"",4168.4,.06,509907,"",3612,.08,646545,"",1993.3,.06,260692,"",6666.9,.06,886862,"",395.6,0,3871,"",3621.2,.04,346191,"",75.4,.03,4515,"",247.9,.01,2891,"",314.8,0,309,"",33669.5,,4306337,""
"2010","C","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2010","C","CRAB","....","DUNGENESS CRAB","DCRB",707.8,1.95,3045344,"",387.9,2.45,2097837,"",256.5,3.32,1877899,"",124,3.77,1029838,"",96.8,3.74,797811,"",86.3,2.73,519029,"",8.4,2.47,45702,"",,,,"*",,,,"",,,,"*",3202.4,1.71,12059361,"",5113,1.75,19726685,"",9983.1,,41199506,"*"
"2010","C","CRAB","....","OTHER CRAB","OCRB",3.4,.82,6114,"",3.1,.97,6723,"",4.5,.98,9703,"",3.5,1.12,8634,"",3.6,1.29,10278,"",3.1,1.27,8676,"",2.5,1.37,7690,"",2,1.42,6254,"",1.1,1.28,3063,"",2.5,1.01,5503,"",3.7,.85,6901,"",2.5,1.04,5833,"",35.5,,85372,""
"2010","C","CRAB","....","ROCK CRAB","RCRB",40.1,1.34,118566,"",38.4,1.35,114219,"",49.3,1.32,144113,"",55.6,1.33,163330,"",63.1,1.35,187634,"",53.2,1.31,153090,"",63.3,1.3,182016,"",60.5,1.29,172271,"",50.4,1.31,145838,"",37.1,1.33,108980,"",27.3,1.37,82475,"",29.5,1.38,89423,"",567.8,,1661955,""
"2010","C","CRAB","....","UNSP. CRAB","UCRB",.3,1.36,945,"",.2,1.44,718,"",.1,1.09,352,"",0,.99,67,"",,,,"*",,,,"*",,,,"*",,,,"*",0,.96,66,"",0,.86,31,"",.1,3.2,403,"",,,,"*",.7,,2582,"*"
"2010","C","CRAB","KCRB","UNSP. KING CRAB","UKCR",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2010","C","CRAB","TCRB","BAIRDI TANNER CRAB","BTCR",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2010","C","GRND","....","PACIFIC GRENADIER","GREN",.5,.1,118,"",,,,"*",2.5,.1,560,"",4.4,.1,959,"",,,,"*",,,,"*",,,,"*",7.5,.1,1642,"",,,,"*",,,,"*",,,,"*",,,,"*",14.9,,3279,"*"
"2010","C","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",,,,"*",,,,"*",8.4,.1,1863,"",8.5,.1,1863,"",3.2,.1,679,"",5.7,.1,1246,"",2.9,.1,642,"",6.2,.1,1375,"",3.2,.1,725,"",9.5,.1,2041,"",6,.1,1304,"",2.6,.1,562,"",56.2,,12300,"*"
"2010","C","GRND","FLAT","CURLFIN SOLE","CSOL",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2010","C","GRND","FLAT","DOVER SOLE","DOVR",128,.29,81056,"",192.3,.3,125879,"",207.2,.3,135443,"",242.6,.29,157619,"",197.5,.29,126536,"",180.5,.29,115841,"",276.4,.31,188628,"",309.6,.32,216634,"",318.8,.33,230034,"",313.7,.33,227194,"",178.8,.34,132497,"",74.5,.33,54368,"",2619.9,,1791729,""
"2010","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",,,,"*",,,,"*",,,,"*",0,.04,1,"",0,.14,10,"",0,.24,23,"",.1,.32,51,"",.1,.82,155,"",.1,.2,25,"",0,.38,9,"",0,.13,7,"",,,,"*",.3,,281,"*"
"2010","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","ENGLISH SOLE","EGLS",.8,.4,722,"",1.2,.38,970,"",1.4,.4,1265,"",2.7,.4,2392,"",2.9,.37,2338,"",1.6,.38,1356,"",3.3,.37,2655,"",1.7,.38,1391,"",3.1,.4,2768,"",2.6,.41,2323,"",1,.42,975,"",.7,.92,1439,"",23,,20594,""
"2010","C","GRND","FLAT","FANTAIL SOLE","FNTS",,,,"*",0,.82,10,"",0,1.25,64,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,,74,"*"
"2010","C","GRND","FLAT","HORNYHEAD TURBOT","HTRB",,,,"*",.1,.79,123,"",,,,"*",.3,1.5,1021,"",,,,"*",.5,1.5,1727,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.9,,2871,"*"
"2010","C","GRND","FLAT","PACIFIC SANDDAB","PDAB",.1,2.81,635,"",1.2,.75,2006,"",4.5,.53,5271,"",3.3,.92,6681,"",5.2,.73,8359,"",2.6,.83,4746,"",13.8,.66,19998,"",4.6,1.04,10491,"",7.9,.78,13583,"",5,.74,8195,"",6.4,.64,9048,"",.8,.96,1778,"",55.4,,90791,""
"2010","C","GRND","FLAT","NOM. PACIFIC SANDDAB","PDB1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",0,,0,"*"
"2010","C","GRND","FLAT","PETRALE SOLE","PTRL",41.9,1.15,106172,"",19.9,1.12,49185,"",20.6,1.12,50925,"",16.4,1.1,39737,"",28.6,1.17,73562,"",6.2,1.37,18769,"",17.5,1.24,47945,"",5.4,1.22,14417,"",16.9,1.18,43871,"",9.4,1.23,25327,"",24.6,1.21,65474,"",6,1.5,19915,"",213.4,,555299,""
"2010","C","GRND","FLAT","REX SOLE","REX",3.9,.35,3030,"",3.3,.32,2323,"",5,.36,3902,"",6.7,.35,5257,"",4,.35,3151,"",3.2,.37,2610,"",3.9,.35,3009,"",7.6,.34,5722,"",5,.35,3811,"",6,.34,4508,"",4.8,.34,3528,"",2,.34,1509,"",55.4,,42360,""
"2010","C","GRND","FLAT","NOM. REX SOLE","REX1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,2.11,28,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,28,"*"
"2010","C","GRND","FLAT","ROCK SOLE","RSOL",.2,.6,290,"",.3,.6,369,"",.3,.6,350,"",,,,"*",.3,.6,425,"",.1,.59,160,"",.6,.6,829,"",.2,.57,193,"",.1,.43,50,"",0,.41,14,"",,,,"*",,,,"",2.1,,2680,"*"
"2010","C","GRND","FLAT","NOM. SPECKLED SANDDAB","SDB1",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",,,,"*",,,,"",,,,"",,,,"",0,2.07,30,"",.1,1.11,144,"",.6,.51,649,"",.5,.87,952,"",.2,1.75,750,"",.1,1.15,182,"",.1,1.54,194,"",,,,"*",1.6,,2901,"*"
"2010","C","GRND","FLAT","SLENDER SOLE","SLNS",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",0,.34,13,"",.1,.33,54,"",0,.33,35,"",,,,"",,,,"",,,,"",.1,,102,"*"
"2010","C","GRND","FLAT","NOM. SAND SOLE","SSO1",,,,"*",,,,"",,,,"",,,,"",,,,"*",.2,.99,335,"",0,1.28,89,"",.3,1.04,802,"",.4,1.5,1352,"",,,,"*",.3,1.41,863,"",.5,1.34,1580,"",1.7,,5021,"*"
"2010","C","GRND","FLAT","SAND SOLE","SSOL",.7,.91,1432,"",.8,.91,1584,"",.6,.92,1200,"",.4,.97,959,"",,,,"*",,,,"*",1.5,.89,2860,"",.8,.94,1684,"",.4,.97,928,"",.4,.97,753,"",,,,"*",,,,"*",5.6,,11400,"*"
"2010","C","GRND","FLAT","STARRY FLOUNDER","STRY",1.2,.62,1635,"",1.5,.63,2117,"",1.6,.62,2229,"",1.4,.65,1989,"",.2,.61,229,"",,,,"*",.5,.61,681,"",.4,.59,582,"",2.3,.64,3271,"",2.2,.66,3209,"",,,,"*",,,,"",11.3,,15942,"*"
"2010","C","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"*",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"*",0,.16,6,"",,,,"*",,,,"*",,,,"*",0,,6,"*"
"2010","C","GRND","FLAT","UNSP. FLATFISH","UFLT",1.1,.89,2256,"",1.8,.69,2732,"",1.4,.6,1845,"",.5,.63,708,"",.7,.98,1513,"",.6,1.36,1861,"",.3,1.08,638,"",.1,1.01,261,"",.5,1.4,1570,"",.5,1.27,1446,"",.5,1.38,1460,"",.6,1.02,1307,"",8.6,,17597,""
"2010","C","GRND","FLAT","UNSP. TURBOTS","UTRB",,,,"*",,,,"*",,,,"*",,,,"*",.1,.51,58,"",,,,"*",,,,"*",,,,"*",0,.72,70,"",0,.69,63,"",0,.42,14,"",,,,"*",.1,,205,"*"
"2010","C","GRND","MGRN","BIG SKATE","BSKT",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","MGRN","CALIFORNIA SKATE","CSKT",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",1.5,.49,1594,"",,,,"*",,,,"",0,.07,5,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,.27,11,"",1.5,,1610,"*"
"2010","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",2.2,.4,1913,"",2,.41,1807,"",3.9,.47,4058,"",4.8,.33,3477,"",,,,"*",,,,"*",7.5,.23,3729,"",5.4,.22,2642,"",5.6,.25,3092,"",4.6,.22,2179,"",4.9,.27,2954,"",3.3,.21,1561,"",44.2,,27412,"*"
"2010","C","GRND","MGRN","LONGNOSE SKATE","LSKT",4.4,.13,1262,"",7.4,.15,2487,"",9.1,.17,3392,"",14.8,.16,5169,"",12.1,.18,4835,"",13.7,.16,4675,"",16.4,.16,5639,"",27.1,.15,8970,"",15.4,.16,5500,"",17.5,.15,5811,"",13.5,.15,4555,"",.8,.15,265,"",152.2,,52560,""
"2010","C","GRND","MGRN","LEOPARD SHARK","LSRK",.8,.76,1394,"",.1,.81,244,"",.1,.93,279,"",.3,.94,581,"",.2,.93,431,"",.1,.98,191,"",.2,.98,482,"",.2,1.27,610,"",.3,1.04,665,"",.2,1.14,467,"",,,,"*",.2,1.09,464,"",2.7,,5808,"*"
"2010","C","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2010","C","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"*",.2,1.21,563,"",.4,1.11,929,"",.1,.81,255,"",0,1.11,94,"",.1,1.27,340,"",.9,.93,1871,"",.2,1.21,435,"",0,.83,62,"",.1,.74,115,"",.2,1.34,673,"",.2,1.15,409,"",2.4,,5746,"*"
"2010","C","GRND","MGRN","UNSP. SKATE","USKT",.7,.26,375,"",.8,.29,533,"",1.5,.39,1258,"",1.3,.18,535,"",.3,.19,122,"",.7,.34,531,"",.8,.17,304,"",.5,.24,261,"",3.3,.24,1738,"",2.4,.17,926,"",.8,.33,606,"",2.4,.28,1485,"",15.5,,8674,""
"2010","C","GRND","ROCK","NOM. AURORA ROCKFISH","ARR1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","AURORA ROCKFISH","ARRA",.5,.38,375,"",.6,.46,643,"",.4,.5,415,"",.7,.46,752,"",13.5,.32,9606,"",.3,.45,258,"",.4,.52,475,"",.8,.5,852,"",1,.54,1218,"",.4,.68,665,"",.5,.5,497,"",.1,.77,146,"",19.2,,15902,""
"2010","C","GRND","ROCK","BANK ROCKFISH","BANK",.5,.67,667,"",0,.64,35,"",1.3,.66,1829,"",1,.66,1468,"",2.4,.76,4046,"",.2,.62,257,"",1.6,.68,2390,"",2.3,.63,3149,"",4.5,.65,6384,"",.5,.69,685,"",,,,"*",0,.77,79,"",14.3,,20989,"*"
"2010","C","GRND","ROCK","BOCACCIO","BCAC",.1,1.32,221,"",.1,1.37,317,"",.3,.59,345,"",,,,"*",.2,.9,310,"",.1,1.11,329,"",.4,.8,760,"",.1,1.38,236,"",.6,1.11,1350,"",.1,1.19,268,"",.2,1.25,653,"",.1,2.62,698,"",2.3,,5487,"*"
"2010","C","GRND","ROCK","NOM. BOCACCIO","BCC1",0,1.08,65,"",.2,.86,295,"",,,,"*",,,,"",.3,1.06,725,"",.2,1.77,711,"",.2,1.23,441,"",.2,1.55,682,"",0,1.3,108,"",.1,1.26,372,"",.1,1.39,260,"",.1,.68,102,"",1.4,,3761,"*"
"2010","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",.4,1.5,1183,"",.3,1.34,792,"",.2,1.16,577,"",.4,1.52,1498,"",1.8,1.03,4034,"",2.9,1,6431,"",2.6,1.05,6064,"",4.7,1.26,13020,"",3.6,1.06,8455,"",2.1,1.01,4613,"",1.9,1.06,4464,"",1.5,1.01,3238,"",22.4,,54369,""
"2010","C","GRND","ROCK","BLACK ROCKFISH","BLCK",.3,1.38,841,"",.6,1.86,2488,"",.8,1.94,3389,"",4.1,2.01,18165,"",7.8,1.9,32830,"",6,1.82,24199,"",10.7,1.85,43750,"",7.6,1.54,25901,"",9.2,1.89,38328,"",1.9,2.14,9098,"",.9,2.15,4447,"",.3,2.25,1258,"",50.2,,204694,""
"2010","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",14.2,.67,20912,"",3.6,.84,6642,"",12.1,.93,24739,"",13.6,.91,27431,"",11.4,.87,21877,"",7.8,.88,15039,"",8.4,1.02,18900,"",8.8,.93,18034,"",15.7,.96,33178,"",12.7,1.18,32998,"",12.5,1.06,29340,"",9.1,.99,19941,"",129.9,,269031,""
"2010","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",0,1.23,84,"",0,1.78,88,"",,,,"",,,,"*",0,2.07,191,"",.1,2.79,312,"",.1,3.71,794,"",.2,3.06,1120,"",.2,3.1,1550,"",.1,2.79,875,"",.1,1.52,342,"",.1,3.01,615,"",.9,,5971,"*"
"2010","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",.1,1.4,221,"",.2,1.35,493,"",,,,"*",,,,"*",.1,1.35,296,"",.1,1.95,258,"",.1,1.89,616,"",.1,2.45,530,"",.2,1.97,911,"",.1,3.04,847,"",0,2.76,245,"",.1,2.59,290,"",1.1,,4707,"*"
"2010","C","GRND","ROCK","BLUE ROCKFISH","BLUR",0,1.01,96,"",.3,1.42,813,"",.2,1.46,656,"",.5,2.01,2114,"",.7,1.91,3021,"",.6,1.82,2345,"",.5,1.61,1643,"",.3,1.49,907,"",.3,1.46,1064,"",.2,1.49,735,"",.1,1.32,288,"",.1,1.55,445,"",3.8,,14127,""
"2010","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,1.16,64,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,64,"*"
"2010","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",.1,8.07,1101,"",.1,7.96,1215,"",,,,"",,,,"*",.2,6.06,2447,"",.4,5.69,4771,"",.8,6.42,11596,"",.7,6.52,10168,"",.6,6.32,7937,"",.4,7,5928,"",.2,7.82,3235,"",.2,7.82,2994,"",3.7,,51392,"*"
"2010","C","GRND","ROCK","BROWN ROCKFISH","BRWN",1.5,6.63,21644,"",1.3,6.68,18597,"",,,,"",,,,"",2.9,6.55,42498,"",2.8,5.85,35534,"",2.9,5.4,34490,"",2.8,5,30512,"",2.1,4.88,22075,"",2.7,4.99,29700,"",1.7,5.31,20402,"",2.5,5.56,30529,"",23.2,,285981,""
"2010","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",.9,7.46,15194,"",.9,7.55,15244,"",,,,"",,,,"",.7,7.39,10948,"",1,6.88,15919,"",1,6.58,14368,"",1,6.26,14275,"",1.1,6.33,15809,"",.7,6.21,9724,"",.6,6.53,9229,"",.3,6.95,4831,"",8.2,,125541,""
"2010","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",.1,6.79,1677,"",.1,7.48,1387,"",,,,"",,,,"",.3,6.68,4749,"",.3,6.16,4123,"",.5,5.86,6737,"",.4,6.43,5865,"",.6,5.79,7558,"",.3,6.14,4611,"",.2,7.48,2542,"",.2,7.89,2858,"",3,,42107,""
"2010","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",0,6.49,703,"",0,4.75,271,"",,,,"",,,,"",0,5.16,320,"",0,2.75,142,"",.2,6.05,2668,"",.1,6.08,1716,"",.1,5.8,1872,"",0,5.15,552,"",0,7.05,577,"",0,7.37,677,"",.4,,9498,""
"2010","C","GRND","ROCK","CHINA ROCKFISH","CHNA",.1,7.9,1427,"",.1,7.3,1437,"",,,,"*",,,,"*",.1,7.58,2292,"",.1,7.02,1328,"",.3,8.33,4771,"",.2,7.22,3151,"",.2,8.09,2990,"",.1,8.42,2517,"",.2,8.21,2923,"",.1,9.36,1187,"",1.5,,24023,"*"
"2010","C","GRND","ROCK","NOM. CALICO ROCKFISH","CLC1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2010","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",,,,"",,,,"*",,,,"*",,,,"",,,,"*",.1,2.93,579,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",.1,,579,"*"
"2010","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",11,.54,13022,"",7.6,.62,10305,"",28,.62,38102,"",25.7,.64,36240,"",65.3,.45,64883,"",15,.59,19452,"",48.5,.57,60631,"",16.6,.66,24221,"",61.9,.63,85496,"",26.9,.63,37302,"",28.9,.66,41780,"",6.8,.83,12435,"",342.2,,443869,""
"2010","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","CANARY ROCKFISH","CNRY",,,,"",,,,"",0,.66,65,"",,,,"*",.1,.47,67,"",.1,.63,82,"",.1,.65,206,"",,,,"*",0,.6,29,"",,,,"*",0,.52,45,"",,,,"",.3,,494,"*"
"2010","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",.1,3.89,489,"",.1,4.09,485,"",,,,"",,,,"*",0,4.54,429,"",.1,2.81,502,"",.1,4.27,1181,"",.1,5.6,1377,"",.1,5.63,1175,"",.1,5.48,753,"",0,7.19,238,"",.1,2.83,488,"",.8,,7117,"*"
"2010","C","GRND","ROCK","COPPER ROCKFISH","COPP",.3,6.98,4991,"",.1,5.51,1025,"",,,,"",0,3.42,140,"",.5,7.09,7574,"",.1,4.95,1450,"",.4,6.4,5073,"",.2,4.31,2192,"",.2,5.76,2823,"",.3,5.78,3548,"",.1,5.43,977,"",.2,6.88,3585,"",2.4,,33378,""
"2010","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",.1,3.38,377,"",,,,"*",,,,"",,,,"*",.3,.8,486,"",.1,2.78,589,"",,,,"*",.5,,1452,"*"
"2010","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",.7,.5,760,"",.8,.5,883,"",1.8,.51,1960,"",3.5,.53,4107,"",3.9,.5,4270,"",.9,.52,1097,"",.5,.56,617,"",.5,.55,626,"",1.9,.65,2690,"",1.2,.6,1551,"",.5,.49,530,"",.3,.59,439,"",16.5,,19530,""
"2010","C","GRND","ROCK","FLAG ROCKFISH","FLAG",0,1.58,119,"",0,3.2,252,"",,,,"*",,,,"*",.1,1.22,149,"",0,1.07,70,"",0,1.57,81,"",0,.92,57,"",0,1.69,50,"",0,2.05,52,"",0,1.87,66,"",0,1.65,41,"",.1,,937,"*"
"2010","C","GRND","ROCK","NOM. FLAG ROCKFISH","FLG1",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","NOM. GREENBLOTCHED ROCKFISH","GBL1",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2010","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",,,,"",,,,"*",,,,"*",0,.61,2,"",0,.53,8,"",0,.88,8,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,,18,"*"
"2010","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",.2,6.47,2787,"",.3,7.35,5584,"",,,,"",,,,"",.3,6.05,3878,"",.7,5.38,8044,"",1.8,5.97,23962,"",.6,6.66,8873,"",.4,5.16,4105,"",.8,6.08,10428,"",.2,6.86,2708,"",.4,5.31,4640,"",5.7,,75009,""
"2010","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",1.2,7.45,19208,"",1.2,7.65,20052,"",,,,"",,,,"",1.6,7.35,26589,"",2.1,6.53,29772,"",3.9,6.57,56382,"",3.1,6.27,43207,"",2.3,6.17,31952,"",2.3,6.33,31544,"",2.5,6.55,36776,"",1.4,6.99,21958,"",21.6,,317440,""
